url,WeekID,WeekPosition,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,BPM
101,1/3/2015,110,101,101,101,101,101,101,101,101
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,49,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,,49,1,120
http://www.billboard.com/charts/hot-100/2015-01-17,1/17/2015,87,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,49,49,2,120
http://www.billboard.com/charts/hot-100/2015-01-24,1/24/2015,82,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,87,49,3,120
http://www.billboard.com/charts/hot-100/2015-01-31,1/31/2015,70,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,82,49,4,120
http://www.billboard.com/charts/hot-100/2015-02-07,2/7/2015,27,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,70,27,5,120
http://www.billboard.com/charts/hot-100/2015-02-14,2/14/2015,38,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,27,27,6,120
http://www.billboard.com/charts/hot-100/2015-02-21,2/21/2015,29,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,38,27,7,120
http://www.billboard.com/charts/hot-100/2015-02-28,2/28/2015,12,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,29,12,8,120
http://www.billboard.com/charts/hot-100/2015-03-07,3/7/2015,9,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,12,9,9,120
http://www.billboard.com/charts/hot-100/2015-03-14,3/14/2015,9,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,9,9,10,120
http://www.billboard.com/charts/hot-100/2015-03-21,3/21/2015,7,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,9,7,11,120
http://www.billboard.com/charts/hot-100/2015-03-28,3/28/2015,6,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,7,6,12,120
http://www.billboard.com/charts/hot-100/2015-04-04,4/4/2015,6,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,6,6,13,120
http://www.billboard.com/charts/hot-100/2015-04-11,4/11/2015,5,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,6,5,14,120
http://www.billboard.com/charts/hot-100/2015-04-18,4/18/2015,4,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,5,4,15,120
http://www.billboard.com/charts/hot-100/2015-04-25,4/25/2015,6,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,4,4,16,120
http://www.billboard.com/charts/hot-100/2015-05-02,5/2/2015,3,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,6,3,17,120
http://www.billboard.com/charts/hot-100/2015-05-09,5/9/2015,4,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,3,3,18,120
http://www.billboard.com/charts/hot-100/2015-05-16,5/16/2015,4,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,4,3,19,120
http://www.billboard.com/charts/hot-100/2015-05-23,5/23/2015,3,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,4,3,20,120
http://www.billboard.com/charts/hot-100/2015-05-30,5/30/2015,3,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,3,3,21,120
http://www.billboard.com/charts/hot-100/2015-06-06,6/6/2015,5,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,3,3,22,120
http://www.billboard.com/charts/hot-100/2015-06-13,6/13/2015,6,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,5,3,23,120
http://www.billboard.com/charts/hot-100/2015-06-20,6/20/2015,7,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,6,3,24,120
http://www.billboard.com/charts/hot-100/2015-06-27,6/27/2015,8,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,7,3,25,120
http://www.billboard.com/charts/hot-100/2015-07-04,7/4/2015,10,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,8,3,26,120
http://www.billboard.com/charts/hot-100/2015-07-11,7/11/2015,16,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,10,3,27,120
http://www.billboard.com/charts/hot-100/2015-07-18,7/18/2015,16,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,16,3,28,120
http://www.billboard.com/charts/hot-100/2015-07-25,7/25/2015,18,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,16,3,29,120
http://www.billboard.com/charts/hot-100/2015-08-01,8/1/2015,22,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,18,3,30,120
http://www.billboard.com/charts/hot-100/2015-08-08,8/8/2015,26,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,22,3,31,120
http://www.billboard.com/charts/hot-100/2015-08-15,8/15/2015,30,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,26,3,32,120
http://www.billboard.com/charts/hot-100/2015-08-22,8/22/2015,32,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,30,3,33,120
http://www.billboard.com/charts/hot-100/2015-08-29,8/29/2015,34,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,32,3,34,120
http://www.billboard.com/charts/hot-100/2015-09-05,9/5/2015,33,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,34,3,35,120
http://www.billboard.com/charts/hot-100/2015-09-12,9/12/2015,37,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,33,3,36,120
http://www.billboard.com/charts/hot-100/2015-09-19,9/19/2015,37,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,37,3,37,120
http://www.billboard.com/charts/hot-100/2015-09-26,9/26/2015,34,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,37,3,38,120
http://www.billboard.com/charts/hot-100/2015-10-03,10/3/2015,36,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,34,3,39,120
http://www.billboard.com/charts/hot-100/2015-10-10,10/10/2015,42,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,36,3,40,120
http://www.billboard.com/charts/hot-100/2015-10-17,10/17/2015,44,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,42,3,41,120
http://www.billboard.com/charts/hot-100/2015-10-24,10/24/2015,47,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,44,3,42,120
